id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
44134769,3 Flat Building Downtown - With Private Patio,170785489,Dmd,,West Town,41.90117,-87.6571,Entire home/apt,742,2,4,2021-12-02,0.65,40,320,4,2637371
44135080,Jaunt￨Gorgeous Lincoln Square Apt￨Parking & Grill!,354492635,Kyle,,Lincoln Square,41.97039,-87.68545,Entire home/apt,273,2,89,2021-12-06,5.17,1,352,68,R20000056746
44136045,ENTIRE BUILDING-Walk to Lincoln Park or The Beach!,170785489,Dmd,,Lake View,41.93338,-87.65826,Entire home/apt,585,2,0,,,40,320,0,2816084
44145458,Lincoln Park Living - 2 Queen Beds - Sleeps 6!,170785489,Dmd,,Lincoln Park,41.93175,-87.65689,Entire home/apt,105,2,21,2021-11-27,1.35,40,350,20,2816086
44145941,Stunning Duplex Condo #1 - Downtown River North,170785489,Dmd,,Near North Side,41.89602,-87.63805,Entire home/apt,206,2,53,2021-12-07,3.08,40,322,37,2665019
44154691,17- Chicago McKinley Park House,34191427,Sonia,,Brighton Park,41.82201,-87.68618,Entire home/apt,59,1,7,2021-10-31,0.45,8,0,6,City registration pending
44161649,2 Newly Built Luxury Condos with Private Roofdeck!,170785489,Dmd,,Near North Side,41.8962,-87.6394,Entire home/apt,999,2,0,,,40,307,0,2665022
44162119,2 Newly Built Luxury Condos with Private Roofdeck!,170785489,Dmd,,Near North Side,41.89651,-87.63954,Entire home/apt,1299,2,1,2021-08-22,0.26,40,318,1,2665021
44162298,Spacious Hideaway minutes from Downtown!,169297663,William,,West Town,41.89826,-87.66383,Entire home/apt,121,3,55,2021-11-29,3.44,13,317,42,R21000074057
44163692,Room A - very comfortable 1 bedroom king-size bed,40832295,Shannon,,Belmont Cragin,41.9205,-87.78013,Private room,115,2,0,,,4,365,0,R21000060541
44167294,"Luxury Condominium, Heart of Old Town/ Gold Coast",349884375,Sena,,Near North Side,41.90273,-87.63328,Entire home/apt,99,32,5,2021-11-21,0.34,5,273,4,
44175548,Chicago uptown,344404176,Amyn,,Edgewater,41.97996,-87.66755,Shared room,250,30,1,2021-07-17,0.20,5,365,1,R20000056743
44189105,Spacious Smart condo with Skyline views,115986816,Jess,,East Garfield Park,41.87722,-87.69733,Entire home/apt,262,2,21,2021-12-05,1.59,1,164,19,R20000059404
44189377,Gorgeous Home near Wrigley Field,355912569,Adrienne,,North Center,41.94938,-87.68561,Entire home/apt,450,4,1,2021-08-14,0.24,2,77,1,R19000051338
44203673,"Clean, Cozy, Quiet Single Room SouthShore Bungalow",28501460,Delia,,South Shore,41.76336,-87.5739,Private room,25,3,0,,,7,349,0,R18000036975
44206651,"Wonderful 2BR, 2BA Near Wrigley Lower Level Only",355912569,Adrienne,,North Center,41.94977,-87.6856,Entire home/apt,300,2,1,2021-09-05,0.29,2,163,1,R19000051338
44213093,"New 1 Bed, 1 Bath w Full Amenities, Patio, W/D, Full Kitchen (402)",53964832,Jonathan,,Lincoln Park,41.92912,-87.64455,Entire home/apt,98,2,18,2021-12-13,1.41,14,354,17,2718818
44213095,"Modern 1 Bedroom with Sleeper, Steps from Lincoln Park (301)",53964832,Jonathan,,Lincoln Park,41.92919,-87.64435,Entire home/apt,199,3,8,2021-11-28,0.63,14,356,6,2718818
44213097,"Lg Queen Suite w Qn Sleeper, Full Kitchen & W/D in Lincoln Park (401)",53964832,Jonathan,,Lincoln Park,41.93081,-87.64292,Entire home/apt,221,3,1,2020-07-28,0.06,14,289,0,2718818
44213162,"New King & Queen w 2 Bed, 2 Bath, W/D, Full Kitchen and Queen Sleeper Sofa (304)",53964832,Jonathan,,Lincoln Park,41.92901,-87.64412,Entire home/apt,234,3,14,2021-12-12,0.82,14,354,7,2718818
44233734,"Mich Ave#4 KING BEDS | Grant Park, Museums 2bd/2ba",335157368,Jer+Lisa,,Near South Side,41.8659,-87.62536,Entire home/apt,147,4,73,2021-11-14,4.39,5,56,48,R21000064441
44234449,Michigan Ave KING BEDS #5 | Grant Park 2bd/2ba,335157368,Jer+Lisa,,Loop,41.86788,-87.62523,Entire home/apt,146,3,68,2021-12-11,4.07,5,54,48,R21000064439
44234840,"Grant Park VIEWS❤️Mich Ave#10, Museum Park 2bd/2ba",335157368,Jer+Lisa,,Near South Side,41.86647,-87.62561,Entire home/apt,145,4,73,2021-11-08,4.39,5,58,48,R21000071527
44252444,Huge 5 BR Home * Private Yard * Parking * Downtown,170049620,Alex,,Near North Side,41.90884,-87.6378,Entire home/apt,658,2,49,2021-12-06,2.93,1,302,31,R18000033663
44259635,Penthouse Condo + Roof Deck + Gym in Wicker Park,115593975,Jillian,,West Town,41.91007,-87.67199,Entire home/apt,521,6,5,2021-08-15,0.53,1,172,5,R20000056815
44292481,"Grant Park KING 2bd/2ba #23 Museum Park, Mich Ave",335157368,Jer+Lisa,,Near South Side,41.86589,-87.62386,Entire home/apt,137,4,37,2021-12-01,2.24,5,57,21,R21000068177
44300957,Unique Modern Lincoln Park Loft,3335284,Kate,,Lincoln Park,41.92856,-87.65444,Entire home/apt,235,5,2,2021-04-17,0.14,1,163,1,R20000056802
44305841,"Grant Park VIEWS #25 Mich Ave, Museum Park 2bd/2ba",335157368,Jer+Lisa,,Loop,41.86762,-87.62522,Entire home/apt,133,4,55,2021-11-07,3.29,5,55,39,R21000069428
44307585,Traditional Greystone Chicago Duplex Apartment,126734826,Antonio,,Humboldt Park,41.8967,-87.70228,Entire home/apt,156,4,30,2021-11-28,1.77,2,20,26,R20000052971
44320634,"2bedroom, lake/city view, magmile/streeterville",277385663,Anthony,,Near North Side,41.89239,-87.61805,Entire home/apt,165,32,0,,,1,0,0,
44322872,The Roost,101155191,Abbey,,Irving Park,41.95073,-87.71465,Entire home/apt,90,1,56,2021-11-28,3.35,1,0,38,R20000056932
44323965,Steps from lake front park! 3rd floor views!,357542088,Christopher,,East Side,41.7205,-87.53786,Entire home/apt,75,1,9,2020-12-13,0.55,1,136,0,City registration pending
44326178,9C1b32x Luxury Double Full Beds,22094147,Alexis & Bill,,East Garfield Park,41.87733,-87.70448,Private room,31,32,20,2021-08-12,1.19,26,0,12,City registration permit pending
44344194,"Steps to Shop, Eat, Train | Easy Access | Zencity",47172572,Zencity,,Lake View,41.94338,-87.67124,Entire home/apt,56,1,38,2021-11-09,2.28,62,129,25,R21000062100
44344361,"5min to Wicker, Dtown | Quiet Flat + W&D | Zencity",47172572,Zencity,,West Town,41.90165,-87.69266,Entire home/apt,63,1,42,2021-11-09,2.51,62,129,16,City registration pending
44358537,Comfort Living,334046057,Halina,,Portage Park,41.96448,-87.76793,Entire home/apt,145,2,15,2021-11-28,0.97,2,333,13,City registration pending
44375009,Logan/Avondale Perfection -2 Min Walk to Blue Line,36745236,Nora,,Avondale,41.93843,-87.71647,Entire home/apt,127,4,18,2021-12-10,1.08,1,344,17,R21000073767
44402955,PINEAPPLES Modern Design with 70s Vibe BIRD,5228189,Matthew,,Logan Square,41.91596,-87.70656,Private room,71,1,28,2021-11-27,1.75,17,355,24,R20000056925
44432427,Quiet Andersonville near Restaurants and Shopping,54531970,Byron,,Edgewater,41.98344,-87.67374,Private room,85,2,11,2021-09-26,0.70,2,331,9,R20000056807
44433063,Flat in Lincoln Park 2-Flat Central to Everything,358899064,Brian,,Lincoln Park,41.93064,-87.64893,Entire home/apt,350,3,33,2021-11-28,2.12,2,284,24,R21000069144
44446862,Entire city Apartment with free street parking,112011934,Meghan,,Irving Park,41.95612,-87.71152,Entire home/apt,62,4,34,2021-11-27,2.06,1,154,29,R19000043811
44451347,"Sanitized Home, 4BR/3BA, Free Parking available",179677031,Karen,,Armour Square,41.85039,-87.64038,Entire home/apt,261,1,20,2021-11-27,2.90,1,157,20,R21000062674
44472597,South Loop One Bedroom,22803113,Bryan,,Near South Side,41.86252,-87.62541,Entire home/apt,72,32,0,,,1,214,0,
44472684,"Splendid Loop Studio w/ Gym, Doorman, walk to L & Parks, by Blueground",107434423,Blueground,,Loop,41.87612,-87.62808,Entire home/apt,105,30,0,,,357,192,0,32+days Listing
44472765,"Gorgeous Loop 1BR w/ Gym, Doorman, walk to L & Parks, by Blueground",107434423,Blueground,,Loop,41.87696,-87.63006,Entire home/apt,111,30,3,2021-04-25,0.22,357,336,2,32+days Listing
44472783,"Smart Loop 1BR w/ Gym, Doorman, walk to L & Parks, by Blueground",107434423,Blueground,,Loop,41.87604,-87.62789,Entire home/apt,108,30,0,,,357,318,0,32+days Listing
44472823,"Rad Loop 1BR w/ Gym, Doorman, walk to L & Parks, by Blueground",107434423,Blueground,,Loop,41.87761,-87.62783,Entire home/apt,109,30,0,,,357,325,0,32+days Listing
44472881,"Lovely Lincoln Park Studio w/ W/D, walk to L & New City, by Blueground",107434423,Blueground,,Near North Side,41.9093,-87.64953,Entire home/apt,95,30,1,2021-03-31,0.12,357,315,1,32+days Listing
44472905,"Smart Lincoln Park Studio w/ W/D, walk to L & New City, by Blueground",107434423,Blueground,,Near North Side,41.90825,-87.65112,Entire home/apt,96,30,0,,,357,338,0,32+days Listing
44489721,"Views!!! Lake!! Pool, balcony!",80999589,Wendy,,Near North Side,41.89218,-87.61717,Entire home/apt,299,32,0,,,1,0,0,
44490049,Spectacular Pilsen Studio for 2!,257894542,Hena,,Lower West Side,41.85686,-87.65018,Entire home/apt,214,1,70,2021-12-08,4.31,2,321,55,R20000057605
44494714,9B3b32x Cozy Night's Stay - Small Cozy Room,22094147,Alexis & Bill,,East Garfield Park,41.8791,-87.70273,Private room,28,32,5,2021-05-10,0.30,26,365,1,City registration permit pending
44506485,Kumfort Zone and relaxing with a piece of mind.,359896695,Kischa,,Greater Grand Crossing,41.75835,-87.63373,Entire home/apt,250,2,11,2021-09-06,0.74,1,357,8,R20000058345
44508237,Bittersweet by the Lake,38018900,Meagan,,Lake View,41.95398,-87.64695,Entire home/apt,97,5,25,2021-11-09,1.68,1,242,22,R20000057608
44522611,Cozy studio for two near Lincoln Park,49396621,Thibault,,Lake View,41.93612,-87.64165,Entire home/apt,70,3,3,2021-01-30,0.20,1,0,2,R20000057603
44535474,"Spacious, Work Friendly Townhouse w/ 2 car garage",194299805,Shaun,,Avondale,41.93991,-87.71431,Entire home/apt,108,32,2,2021-10-20,0.44,3,91,2,
44535781,Spacious 2BR Suite in the West Loop,177489660,Vector Travel,,Near West Side,41.87545,-87.65332,Entire home/apt,93,1,7,2020-10-25,0.43,1,64,0,City registration pending
44535810,"Private Suite w/ offstreet pkg, at Logan Sq Blu Ln",90730458,Susan & Bill,,Avondale,41.93292,-87.7084,Entire home/apt,64,2,63,2021-12-05,3.88,1,160,61,R21000074700
44552556,Amazing 2BDR In ❤Of Wrigley - Walk To Cubs&Train!,345980586,Cozy,,Lake View,41.94543,-87.65439,Entire home/apt,106,1,40,2021-08-05,2.46,7,0,27,City registration pending
44553777,Cozy Emmaculate Private Bedroom Lincoln Square,158356069,Thato,,Lincoln Square,41.96577,-87.68693,Private room,28,5,16,2020-10-12,0.98,1,65,0,City registration pending
44557865,"Homey, energy efficient 2 &  separate laundry room",310181286,Hassan $ Ramon Oba Omo,,Greater Grand Crossing,41.76386,-87.61488,Private room,33,1,36,2021-11-14,2.22,3,364,14,R21000073814
44557909,Gigantic Condo steps from Wrigley Field!,40319547,Josh,,Lake View,41.94855,-87.65806,Entire home/apt,168,2,37,2021-11-27,2.91,7,95,36,R21000062759
44566570,"Generous Gold Coast 2BR w/ Roof Deck, Gym, walk to MagMile, by Blueground",107434423,Blueground,,Near North Side,41.89767,-87.62188,Entire home/apt,141,30,0,,,357,326,0,32+days Listing
44566641,"Spacious Gold Coast 2BR w/ Roof Deck, Gym, walk to MagMile, by Blueground",107434423,Blueground,,Near North Side,41.89778,-87.6217,Entire home/apt,208,30,0,,,357,331,0,32+days Listing
44566656,"Airy Loop 2BR w/ Gym, Roof Deck, walk to Riverwalk & the L, by Blueground",107434423,Blueground,,Loop,41.88467,-87.62476,Entire home/apt,176,30,2,2021-05-10,0.20,357,324,2,32+days Listing
44566657,"Sleek Lincoln Park Studio w/ W/D, walk to L & New City, by Blueground",107434423,Blueground,,Near North Side,41.908,-87.64977,Entire home/apt,95,30,0,,,357,308,0,32+days Listing
44566720,"Chic Loop 1BR w/ Gym, Roof Deck, walk to Riverwalk & the L by Blueground",107434423,Blueground,,Loop,41.8864,-87.62687,Entire home/apt,142,30,2,2021-01-30,0.13,357,320,1,32+days Listing
44566724,"Rad Loop 1BR w/ Gym, Roof Deck, walk to Riverwalk & the L, by Blueground",107434423,Blueground,,Loop,41.88499,-87.62674,Entire home/apt,145,30,0,,,357,325,0,32+days Listing
44566726,"Mod Loop 2BR w/ Gym, Roof Deck, walk to Riverwalk & the L, by Blueground",107434423,Blueground,,Loop,41.88663,-87.62488,Entire home/apt,179,30,0,,,357,326,0,32+days Listing
44566777,"Generous Loop 2BR w/ Gym, Doorman, walk to L & Parks, by Blueground",107434423,Blueground,,Loop,41.87677,-87.6282,Entire home/apt,160,30,0,,,357,336,0,32+days Listing
44566798,"Lux Loop 2BR w/ Gym, Roof Deck, walk to Riverwalk & the L, by Blueground",107434423,Blueground,,Loop,41.8851,-87.62488,Entire home/apt,179,30,0,,,357,329,0,32+days Listing
44566844,"Bright South Loop Studio, walk to L, Grant Park & Shedd, by Blueground",107434423,Blueground,,Loop,41.8681,-87.62701,Entire home/apt,79,30,0,,,357,363,0,32+days Listing
44566995,"Bright, Clean, and Spacious 3 BR Logan Square Apt",20475301,Paige & Nathan,,Logan Square,41.91954,-87.72386,Entire home/apt,105,2,54,2021-11-25,3.28,3,166,50,City registration pending
44568143,"Mod South Loop 1BR, walk to L, Grant Park & Sheed, by Blueground",107434423,Blueground,,Loop,41.86806,-87.62507,Entire home/apt,106,30,0,,,357,345,0,32+days Listing
44568170,"Lux South Loop Studio, walk to L, Grant Park & Sheed, by Blueground",107434423,Blueground,,Near South Side,41.86724,-87.62526,Entire home/apt,102,30,2,2021-01-02,0.15,357,297,1,32+days Listing
44595752,Central Large One Bedroom With City & Lake Views,24388042,DeLuxe,,Near North Side,41.89117,-87.61773,Entire home/apt,249,60,2,2021-07-27,0.12,7,365,1,City registration pending
44608044,Historic Coach House with Vintage and Modern Feel,17739188,Lori,,Grand Boulevard,41.82319,-87.61625,Entire home/apt,119,32,1,2020-10-31,0.07,2,306,0,
44633608,Evergreen Park Condo with balcony and Jacuzzi tub,212925962,Nicole,,Ashburn,41.73536,-87.69232,Entire home/apt,120,2,21,2021-12-10,1.34,1,359,20,
44642766,Stunning 1BR in the Heart of Vibrant Pilsen,257894542,Hena,,Lower West Side,41.85526,-87.65158,Entire home/apt,278,30,22,2021-11-10,1.61,2,364,16,R20000057605
44657482,Beach Hideaway-Long Term Stays Welcome!,169297663,William,,Edgewater,41.98884,-87.65898,Entire home/apt,123,3,36,2021-11-15,2.65,13,1,32,R20000057609
44665594,"Homey, energy efficient 1 & separate laundry room",310181286,Hassan $ Ramon Oba Omo,,Greater Grand Crossing,41.76429,-87.6132,Private room,40,1,20,2021-11-20,1.23,3,363,13,R21000073814
44675774,Relaxing bright spacious 2nd fl. w/outdoor space,142223344,David,,West Ridge,41.99465,-87.69898,Entire home/apt,124,1,28,2021-11-29,1.78,1,80,21,R20000057614
44680198,Comfortable & Cozy in Bridgeport,10733175,Molly,,Bridgeport,41.83425,-87.65498,Entire home/apt,65,2,30,2021-12-12,3.83,2,37,30,R21000062030
44685412,Logan Square - Cozy Upstairs Apartment,328887439,Sarah,,Logan Square,41.93032,-87.72376,Entire home/apt,113,2,24,2021-10-17,1.55,3,132,20,R21000073895
44697481,"Spacious Loop 2BR w/ Gym, Doorman, walk to L & Parks, by Blueground",107434423,Blueground,,Loop,41.87607,-87.62814,Entire home/apt,178,30,0,,,357,293,0,32+days Listing
44737039,"Elegant, Urban Retreat, Child/Family Friendly!",169297663,William,,Edgewater,41.98859,-87.65734,Entire home/apt,112,3,21,2021-07-23,1.31,13,268,18,R18000031766
44764710,Industrial style 2Bd/2Ba on Michigan Ave in Downtw,361997400,Sergii,,Near South Side,41.85362,-87.62362,Entire home/apt,135,2,50,2021-11-30,3.13,11,173,38,R19000057486
44765962,2BA | 2BA | Panoramic view | Downtown+opt PRKG,361997400,Sergii,,Near South Side,41.85549,-87.62477,Entire home/apt,161,2,82,2021-11-14,5.21,11,353,65,R19000057486
44766677,Spacious Room safe and calm apt w free str parking,362167586,Tour Inn,,Irving Park,41.95593,-87.70964,Private room,65,2,3,2021-07-18,0.19,1,0,1,R19000043108
44767481,2BD|2BA | South Loop | Michigan ave | Opt parking,361997400,Sergii,,Near South Side,41.85569,-87.62447,Entire home/apt,138,2,64,2021-11-03,3.98,11,357,51,R19000057486
44768089,Entire 2Bd/2Ba in Downtown on Michigan+opt parking,361997400,Sergii,,Near South Side,41.85508,-87.62493,Entire home/apt,138,2,43,2021-12-02,2.71,11,362,34,R19000057486
44769128,Michigan | Spacious 3Bedroom/2Bath+Optional PRKG,361997400,Sergii,,Near South Side,41.85361,-87.62465,Entire home/apt,229,2,45,2021-11-27,2.85,11,335,30,R19000057486
44839791,Chicago's Home Away From Home - Bedroom #2,66268005,Ahja,,North Lawndale,41.8527,-87.72157,Private room,40,14,3,2021-11-03,0.97,2,278,3,R19000050275
44952202,VIBES Chicago Private Room,26404242,G,,Montclare,41.92588,-87.79597,Private room,59,1,10,2021-09-15,0.64,3,178,3,R21000072582
44959310,Private Room: Artist/Musician Retreat,83168425,Selena,,Logan Square,41.92976,-87.71132,Private room,42,3,2,2021-06-15,0.26,2,73,2,R21000061420
44971476,Loft style apartment near Humboldt Park,126734826,Antonio,,Humboldt Park,41.89858,-87.7041,Entire home/apt,114,4,7,2021-08-14,0.50,2,205,5,R20000052971
44976530,Private & Cozy Garden - walks from Metra/Blue line,131098042,Janis,,Portage Park,41.95917,-87.75221,Entire home/apt,57,4,38,2021-12-07,2.51,1,194,25,R20000058341
45000378,South Shore Beauty Close to everything,66073787,Nicole,,South Shore,41.75552,-87.56829,Private room,35,7,2,2021-06-01,0.13,2,153,1,R20000057872
45009173,Humboldt Park Loft,43614741,Chris & Preeti,,Humboldt Park,41.90788,-87.71418,Entire home/apt,87,2,43,2021-11-24,2.87,1,71,36,R20000057883
45054183,Smack Dab in the ❤️ of Pilsen (Longer Stays AUR),11278,Hunter,,Lower West Side,41.85679,-87.65389,Private room,150,2,6,2021-08-01,0.40,1,0,3,R20000057882
45075451,Luxury 1 bedroom downtown condo (gold-coast area),317432327,Christa,,Near North Side,41.90182,-87.62914,Entire home/apt,258,1,8,2021-10-10,1.62,1,24,8,City registration pending
45099241,Discover Chicago from a Modern Apartment,2069798,Afsha,,Logan Square,41.91471,-87.71236,Entire home/apt,116,3,37,2021-12-05,2.34,6,70,29,R20000054738
45102210,Amazing City Get Away. Perfect for Entertaining!,46939427,Anthony,,Logan Square,41.92796,-87.69772,Entire home/apt,414,2,6,2021-10-10,0.41,6,365,5,R17000015121
45106084,Logan Square Brick 2nd floor apt.,162300045,Ricky,,Logan Square,41.92731,-87.71955,Private room,50,1,0,,,1,179,0,City registration pending
45172152,Special Must try🥇 entire home free street parking,238767044,Haim,,West Town,41.89494,-87.67976,Entire home/apt,132,2,17,2021-11-21,1.19,4,168,16,City registration pending
45177129,Perfect Space for Relaxing & Entertaining!,46939427,Anthony,,Irving Park,41.9549,-87.70571,Entire home/apt,529,2,12,2021-10-04,1.94,6,365,12,R17000015121
45177174,Clean & Comfortable 2 Bed Bordering Humboldt Park!,149146958,Marabella,,West Town,41.91117,-87.70142,Entire home/apt,318,1,47,2021-11-26,3.28,1,349,45,R20000058508
45185727,Awesome Brick and Timber Loft in West Loop,1286016,Dina,,Near West Side,41.88742,-87.64849,Entire home/apt,124,7,13,2021-10-10,0.89,1,84,8,R20000057865
45192072,Private room | 600MBPS WIFI | Free parking,211029191,Daniel,,Irving Park,41.95448,-87.71179,Private room,73,4,21,2021-11-29,1.35,10,107,17,R21000061650
45194066,Working f/ home ROOM| WIFI 300mbps w/FREE street P,211029191,Daniel,,Irving Park,41.95444,-87.71012,Private room,92,4,7,2021-10-19,0.57,10,180,6,R19000048896
45194067,Cozy Bedroom | WIFI 300 mbps | Free street parking,211029191,Daniel,,Irving Park,41.95498,-87.70973,Private room,71,4,8,2021-12-13,0.51,10,175,2,R21000061650
45204729,"West Loop, United Cntr Rush Medical Cntr Area",9739361,Bruce,,Near West Side,41.87877,-87.66804,Entire home/apt,180,3,23,2021-10-24,1.51,1,173,18,R20000058369
45235267,Month to Month FULLY FURNISHED Rental in West Town,170785489,Dmd,,West Town,41.90083,-87.65844,Entire home/apt,110,30,1,2020-12-15,0.08,40,73,1,2637371
45237690,Historic newly restored Bronzeville brownstone 2bd,1299321,Phill,,Grand Boulevard,41.81891,-87.61384,Entire home/apt,120,3,9,2021-09-20,0.59,2,159,4,City registration pending
